Name,Age,Team,Seed Time,Performance Time,EVENT,EVENT_NUM,PLACE,GENDER,AGE_GROUP,DISTANCE,STROKE,DISTANCEXSTROKE,AGE_GROUPXGENDER,MEET,SWIM_TYPE,PCT_DROP_GAIN
Ethan,11,Grenada National Swim Team,38.14,38.23,Boys 11-12 50 LC Meter Breaststroke,73,8,Boys,11-12,50,Breaststroke,50Breaststroke,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.23597273203984345
Elihu,12,Trinidad & Tobago,38.16,38.40,Boys 11-12 50 LC Meter Breaststroke,73,9,Boys,11-12,50,Breaststroke,50Breaststroke,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.6289308176100681
Dexter L,12,Bahamas,39.31,38.86,Boys 11-12 50 LC Meter Breaststroke,73,10,Boys,11-12,50,Breaststroke,50Breaststroke,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.1447468837446013
Theo,12,Barbados Swim Team,36.58,38.86,Boys 11-12 50 LC Meter Breaststroke,73,11,Boys,11-12,50,Breaststroke,50Breaststroke,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-6.232914160743579
Logan G,11,Bahamas,40.74,38.95,Boys 11-12 50 LC Meter Breaststroke,73,12,Boys,11-12,50,Breaststroke,50Breaststroke,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,4.39371624938635
Nathanael,12,Martinique,40.87,38.97,Boys 11-12 50 LC Meter Breaststroke,73,13,Boys,11-12,50,Breaststroke,50Breaststroke,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,4.648886713971125
Kai A,12,Bahamas,39.91,39.02,Boys 11-12 50 LC Meter Breaststroke,73,14,Boys,11-12,50,Breaststroke,50Breaststroke,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.2300175394637773
Issac,12,Turks And Caicos Islands,41.61,39.04,Boys 11-12 50 LC Meter Breaststroke,73,15,Boys,11-12,50,Breaststroke,50Breaststroke,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,6.176399903869263
Christopher,11,Antigua Barbuda National Team,39.53,39.05,Boys 11-12 50 LC Meter Breaststroke),73,1,Boys,11-12,50,Breaststroke),50Breaststroke),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.214267644826724
Nickarie,12,Cayman Islands-ZZ,37.58,40.16,Boys 11-12 50 LC Meter Breaststroke),73,2,Boys,11-12,50,Breaststroke),50Breaststroke),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-6.865353911655131
Dimitri,12,Trinidad & Tobago,39.74,40.18,Boys 11-12 50 LC Meter Breaststroke),73,3,Boys,11-12,50,Breaststroke),50Breaststroke),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.1071967790639097
Shine,12,Aruba,40.55,41.31,Boys 11-12 50 LC Meter Breaststroke),73,4,Boys,11-12,50,Breaststroke),50Breaststroke),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.8742293464858326
Will P,12,Cayman Islands-ZZ,40.99,41.92,Boys 11-12 50 LC Meter Breaststroke),73,5,Boys,11-12,50,Breaststroke),50Breaststroke),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.268846060014637
Patrick,12,Grenada National Swim Team,41.76,42.61,Boys 11-12 50 LC Meter Breaststroke),73,6,Boys,11-12,50,Breaststroke),50Breaststroke),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.0354406130268234
Dominic,12,Jamaica,43.42,43.94,Boys 11-12 50 LC Meter Breaststroke),73,7,Boys,11-12,50,Breaststroke),50Breaststroke),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.1976047904191525
William,11,Jamaica,43.71,44.16,Boys 11-12 50 LC Meter Breaststroke),73,8,Boys,11-12,50,Breaststroke),50Breaststroke),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.0295126973232573
Kimaya S,14,Bahamas,34.88,34.70,Girls 13-14 50 LC Meter Breaststroke,74,1,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.5160550458715588
Kia,13,Jamaica,35.09,34.85,Girls 13-14 50 LC Meter Breaststroke,74,2,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.6839555428897178
Breanna,14,Trinidad & Tobago,35.50,35.26,Girls 13-14 50 LC Meter Breaststroke,74,3,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.6760563380281746
Isabella K,13,Bahamas,35.96,36.23,Girls 13-14 50 LC Meter Breaststroke,74,4,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.7508342602891992
Kristin,14,Grenada National Swim Team,36.09,36.25,Girls 13-14 50 LC Meter Breaststroke,74,5,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.44333610418397496
Lia,14,Curacao Aquatic Association,36.77,36.61,Girls 13-14 50 LC Meter Breaststroke,74,6,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.4351373402230179
Saniya,13,Barbados Swim Team,37.13,37.20,Girls 13-14 50 LC Meter Breaststroke,74,7,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.1885267977376792
Jessica,14,Jamaica,36.74,37.44,Girls 13-14 50 LC Meter Breaststroke,74,8,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.9052803483941092
Kimaya S,14,Bahamas,34.96,34.88,Girls 13-14 50 LC Meter Breaststroke,74,1,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.2288329519450752
Kia,13,Jamaica,33.85,35.09,Girls 13-14 50 LC Meter Breaststroke,74,2,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-3.663220088626298
Breanna,14,Trinidad & Tobago,36.03,35.50,Girls 13-14 50 LC Meter Breaststroke,74,3,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.4709963918956455
Isabella K,13,Bahamas,35.84,35.96,Girls 13-14 50 LC Meter Breaststroke,74,4,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.3348214285714214
Kristin,14,Grenada National Swim Team,36.68,36.09,Girls 13-14 50 LC Meter Breaststroke,74,5,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.6085059978189649
Jessica,14,Jamaica,36.56,36.74,Girls 13-14 50 LC Meter Breaststroke,74,6,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.4923413566739598
Lia,14,Curacao Aquatic Association,38.88,36.77,Girls 13-14 50 LC Meter Breaststroke,74,7,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,5.4269547325102865
Saniya,13,Barbados Swim Team,38.23,37.13,Girls 13-14 50 LC Meter Breaststroke,74,8,Girls,13-14,50,Breaststroke,50Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.877321475281178
Raegan,14,Trinidad & Tobago,37.56,37.56,Girls 13-14 50 LC Meter Breaststroke),74,1,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.0
Zeia,14,Grenada National Swim Team,37.78,37.91,Girls 13-14 50 LC Meter Breaststroke),74,2,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.34409740603492706
Violet A,14,Bahamas,41.08,39.34,Girls 13-14 50 LC Meter Breaststroke),74,3,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,4.235637779941565
Lucy,14,Cayman Islands-ZZ,36.94,39.50,Girls 13-14 50 LC Meter Breaststroke),74,4,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-6.930157011369796
Katie,13,Cayman Islands-ZZ,40.48,39.82,Girls 13-14 50 LC Meter Breaststroke),74,5,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.6304347826086873
Zara,13,Trinidad & Tobago,38.61,40.11,Girls 13-14 50 LC Meter Breaststroke),74,6,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-3.8850038850038846
Francesca,14,Cayman Islands-ZZ,38.15,40.25,Girls 13-14 50 LC Meter Breaststroke),74,7,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-5.504587155963306
Czyaleah S,14,Aruba,39.71,40.36,Girls 13-14 50 LC Meter Breaststroke),74,8,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.6368672878368133
Aiyana,14,Sint Maarten,39.56,40.46,Girls 13-14 50 LC Meter Breaststroke),74,9,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.2750252780586413
Zivah J,13,Aruba,45.81,42.73,Girls 13-14 50 LC Meter Breaststroke),74,10,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,6.723422833442491
Emma,13,Aruba,44.74,43.63,Girls 13-14 50 LC Meter Breaststroke),74,11,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.4810013410818046
Danielle,14,Turks And Caicos Islands,45.00,45.08,Girls 13-14 50 LC Meter Breaststroke),74,12,Girls,13-14,50,Breaststroke),50Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.17777777777777398
Alexander J,14,Bahamas,31.79,31.61,Boys 13-14 50 LC Meter Breaststroke,75,1,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.566215791129285
David A,14,Bahamas,31.75,31.80,Boys 13-14 50 LC Meter Breaststroke,75,2,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.15748031496063214
Ethan,13,Trinidad & Tobago,32.10,31.88,Boys 13-14 50 LC Meter Breaststroke,75,3,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.6853582554517209
Zachary,14,Barbados Swim Team,32.81,32.55,Boys 13-14 50 LC Meter Breaststroke,75,4,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.7924413288631671
Maxime,14,Martinique,32.96,32.64,Boys 13-14 50 LC Meter Breaststroke,75,5,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.9708737864077678
Tyler,14,St Vincent Swim Team,32.90,32.65,Boys 13-14 50 LC Meter Breaststroke,75,6,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.7598784194528876
Suraj,14,Jamaica,32.51,32.82,Boys 13-14 50 LC Meter Breaststroke,75,7,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.9535527529990843
Qadir,14,Trinidad & Tobago,32.99,33.62,Boys 13-14 50 LC Meter Breaststroke,75,8,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.909669596847516
David A,14,Bahamas,32.64,31.75,Boys 13-14 50 LC Meter Breaststroke,75,1,Boys,13-14,50,Breaststroke,50Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.7267156862745114
Alexander J,14,Bahamas,32.43,31.79,Boys 13-14 50 LC Meter Breaststroke),75,1,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.973481344434168
Ethan,13,Trinidad & Tobago,32.84,32.10,Boys 13-14 50 LC Meter Breaststroke),75,2,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.253349573690627
Trace K,14,Bahamas,32.59,32.35,Boys 13-14 50 LC Meter Breaststroke),75,3,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.736422215403504
Suraj,14,Jamaica,33.10,32.51,Boys 13-14 50 LC Meter Breaststroke),75,4,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.7824773413897383
Zachary,14,Barbados Swim Team,33.24,32.81,Boys 13-14 50 LC Meter Breaststroke),75,5,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.2936221419975924
Tyler,14,St Vincent Swim Team,32.46,32.90,Boys 13-14 50 LC Meter Breaststroke),75,6,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.3555144793592042
Maxime,14,Martinique,32.93,32.96,Boys 13-14 50 LC Meter Breaststroke),75,7,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.09110233829335297
Qadir,14,Trinidad & Tobago,32.36,32.99,Boys 13-14 50 LC Meter Breaststroke),75,8,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.9468479604450017
Gideon D,14,Aruba,35.19,33.76,Boys 13-14 50 LC Meter Breaststroke),75,9,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,4.06365444728616
Enrique,14,Aruba,35.36,34.03,Boys 13-14 50 LC Meter Breaststroke),75,10,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.761312217194565
Arjen,14,Bonaire,34.15,34.13,Boys 13-14 50 LC Meter Breaststroke),75,11,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.05856515373351691
Jadon,14,Trinidad & Tobago,33.28,34.24,Boys 13-14 50 LC Meter Breaststroke),75,12,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.8846153846153872
Adlai,14,Jamaica,34.32,34.54,Boys 13-14 50 LC Meter Breaststroke),75,13,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.6410256410256377
Jahmai C,14,Cayman Islands-ZZ,34.00,34.58,Boys 13-14 50 LC Meter Breaststroke),75,14,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.7058823529411713
Lennox M,14,Cayman Islands-ZZ,34.31,34.77,Boys 13-14 50 LC Meter Breaststroke),75,15,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.3407169921305766
Wolf,14,Aruba,34.63,34.92,Boys 13-14 50 LC Meter Breaststroke),75,16,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.8374241986716694
Cassius,14,Barbados Swim Team,36.17,35.31,Boys 13-14 50 LC Meter Breaststroke),75,17,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.3776610450649693
Kaleb,14,Grenada National Swim Team,34.91,35.82,Boys 13-14 50 LC Meter Breaststroke),75,18,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.6067029504440096
Kjeld,13,Sint Maarten,39.65,37.06,Boys 13-14 50 LC Meter Breaststroke),75,19,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,6.5321563682219335
Rhys,14,Jamaica,41.84,37.62,Boys 13-14 50 LC Meter Breaststroke),75,20,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,10.086042065009574
Colt,13,Cayman Islands-ZZ,37.76,38.95,Boys 13-14 50 LC Meter Breaststroke),75,21,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-3.151483050847471
Cole,14,Virgin Islands Swimming,42.78,39.79,Boys 13-14 50 LC Meter Breaststroke),75,22,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,6.989247311827961
Jediah,13,Anguilla,43.30,42.70,Boys 13-14 50 LC Meter Breaststroke),75,23,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.3856812933025273
Rishith,13,Turks And Caicos Islands,47.13,43.05,Boys 13-14 50 LC Meter Breaststroke),75,24,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,8.65690642902611
Jonathan,14,Anguilla,50.21,48.28,Boys 13-14 50 LC Meter Breaststroke),75,25,Boys,13-14,50,Breaststroke),50Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.8438558056164105
Ellie,16,Antigua Barbuda National Team,33.73,33.24,Girls 15-17 50 LC Meter Breaststroke,76,1,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.4527127186480728
Catherine,16,Trinidad & Tobago,34.05,33.38,Girls 15-17 50 LC Meter Breaststroke,76,2,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.9676945668134938
Elyse A,17,Bahamas,34.55,34.21,Girls 15-17 50 LC Meter Breaststroke,76,3,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.9840810419681515
Cyrielle,16,Martinique,34.43,34.62,Girls 15-17 50 LC Meter Breaststroke,76,4,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.5518443218123664
Christanya,17,Jamaica,34.67,35.09,Girls 15-17 50 LC Meter Breaststroke,76,5,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.2114219786559033
Azania,15,Cayman Islands-ZZ,35.43,36.05,Girls 15-17 50 LC Meter Breaststroke,76,6,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.7499294383290924
Selah,16,Antigua Barbuda National Team,35.87,36.66,Girls 15-17 50 LC Meter Breaststroke,76,7,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.2023975466964014
Ellie,16,Antigua Barbuda National Team,32.73,33.73,Girls 15-17 50 LC Meter Breaststroke,76,1,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-3.055300947143294
Catherine,16,Trinidad & Tobago,33.87,34.05,Girls 15-17 50 LC Meter Breaststroke,76,2,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.5314437555358716
Cyrielle,16,Martinique,34.95,34.43,Girls 15-17 50 LC Meter Breaststroke,76,3,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.4878397711015825
Elyse A,17,Bahamas,35.00,34.55,Girls 15-17 50 LC Meter Breaststroke,76,4,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.2857142857142938
Christanya,17,Jamaica,35.24,34.67,Girls 15-17 50 LC Meter Breaststroke,76,5,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.6174801362088542
Azania,15,Cayman Islands-ZZ,34.97,35.43,Girls 15-17 50 LC Meter Breaststroke,76,6,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.3154132113239945
Selah,16,Antigua Barbuda National Team,35.20,35.87,Girls 15-17 50 LC Meter Breaststroke,76,7,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.9034090909090755
Alandra,17,Antigua Barbuda National Team,36.25,36.00,Girls 15-17 50 LC Meter Breaststroke,76,8,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.6896551724137931
Anya,16,Trinidad & Tobago,36.63,37.03,Girls 15-17 50 LC Meter Breaststroke,76,9,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.092001092001088
Tia-Isabella J,17,Bahamas,36.69,37.34,Girls 15-17 50 LC Meter Breaststroke,76,10,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.7715998909784838
Allysa,16,Barbados Swim Team,37.77,37.99,Girls 15-17 50 LC Meter Breaststroke,76,11,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.5824728620598328
Gabriella,15,Aruba,37.57,38.07,Girls 15-17 50 LC Meter Breaststroke,76,12,Girls,15-17,50,Breaststroke,50Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.3308490817141336
